epoch,train loss,train accuracy,test loss,test accuracy
0,0.6938878290260895,48.35443037974684,0.6917685687541961,58.0
1,0.6920416807826562,51.89873417721519,0.6905486077070236,58.0
2,0.6910712522796437,52.65822784810127,0.6897007495164871,62.0
3,0.6886749991887733,54.68354430379747,0.6879317432641983,50.0
4,0.6856002354923683,56.962025316455694,0.6832335114479064,59.0
5,0.6755651575100573,58.48101265822785,0.682910418510437,51.0
6,0.6686184089395064,64.0506329113924,0.6818700879812241,49.0
7,0.6489227640477917,65.82278481012658,0.6622358962893486,56.0
8,0.6163756198520902,65.0632911392405,0.736378900706768,54.0
9,0.6363466178314595,65.31645569620254,0.6617871850728989,60.0
10,0.5964641963379292,68.35443037974683,0.7320772051811218,49.0
11,0.5904544046785258,68.10126582278481,0.6658325672149659,61.0
12,0.5547597536557838,72.40506329113924,0.6732095405459404,60.0
13,0.5021968802696541,75.69620253164557,0.7342618837952614,62.0
14,0.5135904035613507,74.17721518987342,0.7405426919460296,59.0
15,0.4392551672232302,75.9493670886076,1.0944219365715981,60.0
16,0.4402308109204603,79.74683544303798,0.6765260219573974,64.0
17,0.4816471508032159,78.22784810126582,0.6406612426042557,61.0
18,0.4294160081050064,80.25316455696202,0.6600645676255226,71.0
19,0.4128830375362046,83.0379746835443,0.6317793421447278,61.0
20,0.3536771033195001,85.31645569620254,0.6057944402098656,67.0
21,0.3832316126768725,83.29113924050633,0.5803794622421264,67.0
22,0.328282837767767,87.59493670886076,1.0281013056635857,54.0
23,0.3361473129119111,84.30379746835443,0.6723750308156013,63.0
24,0.3085372663940055,86.83544303797468,0.5782240174710751,72.0
25,0.2598214548941749,88.86075949367088,0.7768375799059868,65.0
26,0.21137383086253195,91.13924050632912,1.0549687430262567,63.0
27,0.256923799405959,89.87341772151899,0.7623197630047798,66.0
28,0.28509367589803436,89.11392405063292,0.5968171574175358,73.0
29,0.21284373555497466,92.40506329113924,0.9455746557563544,61.0
30,0.1763478430441899,93.67088607594937,0.7924122042953968,60.0
31,0.17224157620383473,94.43037974683544,1.4497803159058094,54.0
32,0.15955481600146032,94.43037974683544,1.8785487670451402,65.0
33,0.2804606107087169,89.87341772151899,1.0309173882007598,66.0
34,0.15238395690788292,94.9367088607595,1.0388171450234949,76.0
35,0.17108002763029329,94.68354430379746,0.793514101114124,72.0
36,0.19880549920887886,93.16455696202532,0.9160453386604785,65.0
37,0.1166129011802281,94.68354430379746,0.9852575605269521,71.0
38,0.1575375400709071,94.17721518987342,1.012039195280522,67.0
39,0.1686301409543928,92.65822784810126,0.693481643870473,76.0
